dataset_name,gan_image_id,fold_id,round_id,train_fold_id,test_fold_ids,binary_label,binary_group,seed,image_size,file_path,source_file_256,snapshot_path,source_type
dibas,diffusion_gan_dibas_fold1_seed20025_224,1,1,1,"2,3,4,5",0,cocci,20025,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20025.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20025.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20026_224,1,1,1,"2,3,4,5",0,cocci,20026,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20026.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20026.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20027_224,1,1,1,"2,3,4,5",0,cocci,20027,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20027.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20027.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20028_224,1,1,1,"2,3,4,5",0,cocci,20028,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20028.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20028.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20029_224,1,1,1,"2,3,4,5",0,cocci,20029,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20029.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20029.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20030_224,1,1,1,"2,3,4,5",0,cocci,20030,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20030.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20030.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20031_224,1,1,1,"2,3,4,5",0,cocci,20031,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20031.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20031.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20032_224,1,1,1,"2,3,4,5",0,cocci,20032,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20032.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20032.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20033_224,1,1,1,"2,3,4,5",0,cocci,20033,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20033.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20033.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20034_224,1,1,1,"2,3,4,5",0,cocci,20034,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20034.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20034.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20035_224,1,1,1,"2,3,4,5",0,cocci,20035,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20035.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20035.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20036_224,1,1,1,"2,3,4,5",0,cocci,20036,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20036.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20036.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20037_224,1,1,1,"2,3,4,5",0,cocci,20037,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20037.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20037.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20038_224,1,1,1,"2,3,4,5",0,cocci,20038,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20038.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20038.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20039_224,1,1,1,"2,3,4,5",0,cocci,20039,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20039.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20039.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20040_224,1,1,1,"2,3,4,5",0,cocci,20040,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20040.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20040.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20041_224,1,1,1,"2,3,4,5",0,cocci,20041,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20041.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20041.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20042_224,1,1,1,"2,3,4,5",0,cocci,20042,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20042.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20042.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20043_224,1,1,1,"2,3,4,5",0,cocci,20043,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20043.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20043.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20044_224,1,1,1,"2,3,4,5",0,cocci,20044,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20044.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20044.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20045_224,1,1,1,"2,3,4,5",0,cocci,20045,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20045.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20045.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20046_224,1,1,1,"2,3,4,5",0,cocci,20046,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20046.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20046.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20047_224,1,1,1,"2,3,4,5",0,cocci,20047,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20047.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20047.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20048_224,1,1,1,"2,3,4,5",0,cocci,20048,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20048.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20048.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20049_224,1,1,1,"2,3,4,5",0,cocci,20049,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20049.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20049.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20050_224,1,1,1,"2,3,4,5",0,cocci,20050,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20050.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20050.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20051_224,1,1,1,"2,3,4,5",0,cocci,20051,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20051.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20051.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20052_224,1,1,1,"2,3,4,5",0,cocci,20052,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20052.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20052.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20053_224,1,1,1,"2,3,4,5",0,cocci,20053,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20053.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20053.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
dibas,diffusion_gan_dibas_fold1_seed20054_224,1,1,1,"2,3,4,5",0,cocci,20054,224,gan_images_224/diffusion_gan/dibas/fold_1/seed20054.png,gan_images_256/diffusion_gan/dibas/fold_1/seed20054.png,checkpoints/39_train_diffusion_gan_make_images_dibas/fold_1/00000-fold_1_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-diffusion_gan_dibas_fold_1/network-snapshot-000200.pkl,diffusion_gan_generated
